code,label,slug,restaurant_name,objectID,0
CAT_P03,Special occasion,premium,Leeuw,78876,
CAT_P03,Special occasion,premium,ROSS,78908,
CAT_P03,Special occasion,premium,Osteria Moretti,78910,
CAT_P03,Special occasion,premium,JER,78729,
CAT_P03,Special occasion,premium,De Kwizien,79198,
CAT_P02,A moderate spend,mid-range,L'artiste,79042,
CAT_P04,Spare no expense,luxury,Castor,78711,
CAT_P02,A moderate spend,mid-range,Nyde,78864,
CAT_P03,Special occasion,premium,Ansoler,79028,
CAT_P02,A moderate spend,mid-range,Lucana,78826,
CAT_P04,Spare no expense,luxury,Inter Scaldes,65881,
CAT_P04,Spare no expense,luxury,Otoro,79376,
CAT_P02,A moderate spend,mid-range,La Paulée Marie-Pierre,78815,
CAT_P03,Special occasion,premium,Restaurant 1397,66213,
CAT_P02,A moderate spend,mid-range,De Hemel,65726,
CAT_P02,A moderate spend,mid-range,La Fermette,79181,
CAT_P03,Special occasion,premium,la petite Madeleine,79384,
CAT_P02,A moderate spend,mid-range,Cadre Culinaire,78939,
CAT_P03,Special occasion,premium,Innesto,79034,
CAT_P02,A moderate spend,mid-range,De Zwaan,78740,
CAT_P03,Special occasion,premium,De Traagheid,79256,
CAT_P02,A moderate spend,mid-range,Un temps pour Soi,79250,
CAT_P02,A moderate spend,mid-range,Sel et Poivre,78768,
CAT_P02,A moderate spend,mid-range,Gaston Vouzote,79199,
CAT_P03,Special occasion,premium,Arabelle Meirlaen,78847,
CAT_P02,A moderate spend,mid-range,Oesterbeurs,65801,
CAT_P02,A moderate spend,mid-range,Oesterput 14,65779,
CAT_P03,Special occasion,premium,Delys,79275,
CAT_P02,A moderate spend,mid-range,Nolet's Vistro,65739,
CAT_P03,Special occasion,premium,Restaurant Dirkjan Decock,78905,
CAT_P03,Special occasion,premium,Messeyne,78726,
CAT_P03,Special occasion,premium,Table d'Amis,78973,
CAT_P03,Special occasion,premium,Saint-Christophe,78748,
CAT_P03,Special occasion,premium,Va et Vient,78897,
CAT_P02,A moderate spend,mid-range,Le Confessionnal,78911,
CAT_P03,Special occasion,premium,Restaurant 1857,65460,
CAT_P03,Special occasion,premium,Kwizien,78622,
CAT_P02,A moderate spend,mid-range,De Garage,79428,
CAT_P03,Special occasion,premium,Vroenhout,65692,
CAT_P04,Spare no expense,luxury,Philippe Fauchet,79130,
CAT_P02,A moderate spend,mid-range,Au Petit Château,78885,
CAT_P02,A moderate spend,mid-range,d'Afspanning,79012,
CAT_P02,A moderate spend,mid-range,La Broche,79114,
CAT_P01,On a budget,affordable,Les Amourettes,78894,
CAT_P03,Special occasion,premium,Het Vliegend Tapijt,79139,
CAT_P04,Spare no expense,luxury,De Kromme Watergang,65867,
CAT_P03,Special occasion,premium,Vol-Ver,79090,
CAT_P03,Special occasion,premium,La Grange d'Hamois,79359,
CAT_P03,Special occasion,premium,De Mijlpaal,78925,
CAT_P04,Spare no expense,luxury,Alter,78640,
CAT_P03,Special occasion,premium,Magis,79094,
CAT_P03,Special occasion,premium,Kale & de Bril,65821,
CAT_P02,A moderate spend,mid-range,Octo,78695,
CAT_P03,Special occasion,premium,Le Musigny,76685,
CAT_P02,A moderate spend,mid-range,De Kluizenaer,65835,
CAT_P03,Special occasion,premium,Codium,65574,
CAT_P02,A moderate spend,mid-range,Het Binnenhof,65803,
CAT_P03,Special occasion,premium,Rebelle,78923,
CAT_P02,A moderate spend,mid-range,Karel V,65485,
CAT_P04,Spare no expense,luxury,Cuchara,79228,
CAT_P04,Spare no expense,luxury,O&O,65589,
CAT_P03,Special occasion,premium,La Storia - Royal Hainaut,75948,
CAT_P03,Special occasion,premium,Schatteman,78915,
CAT_P02,A moderate spend,mid-range,le Vugo,79306,
CAT_P03,Special occasion,premium,Cocotte,79178,
CAT_P04,Spare no expense,luxury,La Cravache,78963,
CAT_P03,Special occasion,premium,Culinair,78992,
CAT_P03,Special occasion,premium,The Thrill,79140,
CAT_P03,Special occasion,premium,Villared,79279,
CAT_P04,Spare no expense,luxury,La Durée,79262,
CAT_P03,Special occasion,premium,Spetters,65865,
CAT_P02,A moderate spend,mid-range,RectoVerso,79370,
CAT_P02,A moderate spend,mid-range,Vonk,79242,
CAT_P03,Special occasion,premium,In de Oude Stempel,65715,
CAT_P02,A moderate spend,mid-range,CCnomie,79271,
CAT_P02,A moderate spend,mid-range,Concept Gourmand,79106,
CAT_P02,A moderate spend,mid-range,Escobar,65558,
CAT_P03,Special occasion,premium,La Botte,78744,
CAT_P02,A moderate spend,mid-range,Bistro Cuisine Kwizien,78837,
CAT_P02,A moderate spend,mid-range,Daefnis,78702,
CAT_P02,A moderate spend,mid-range,Au gré des Saisons,79335,
CAT_P03,Special occasion,premium,Hostellerie Gilain,78701,
CAT_P03,Special occasion,premium,Akko,78868,
,,,Pouwe,65761,
CAT_P03,Special occasion,premium,Etablissement 1880,65804,
CAT_P03,Special occasion,premium,Sjalotte,78887,
CAT_P03,Special occasion,premium,Katseveer,65728,
CAT_P03,Special occasion,premium,Jacob's,78716,
CAT_P03,Special occasion,premium,L'Arbre,77073,
CAT_P03,Special occasion,premium,'t Jagthuijs,65798,
CAT_P03,Special occasion,premium,La Trinité,65603,
CAT_P03,Special occasion,premium,Crijns,65751,
CAT_P04,Spare no expense,luxury,De Jonkman,79079,
CAT_P03,Special occasion,premium,Laurel & Hardy,78732,
CAT_P03,Special occasion,premium,Le Coq aux Champs,79103,
CAT_P03,Special occasion,premium,Wolfslaar,65842,
CAT_P04,Spare no expense,luxury,Boury,79185,
CAT_P02,A moderate spend,mid-range,DiVino,65953,
CAT_P03,Special occasion,premium,Moonstone,79345,
CAT_P03,Special occasion,premium,De Vijverhoeve,65595,
CAT_P04,Spare no expense,luxury,Meliefste,65799,
CAT_P04,Spare no expense,luxury,De Kristalijn,78752,
CAT_P03,Special occasion,premium,Salon de Provence,65876,
CAT_P03,Special occasion,premium,Goline,78790,
CAT_P02,A moderate spend,mid-range,Porta Sud,65908,
CAT_P02,A moderate spend,mid-range,Siphon,78788,
CAT_P02,A moderate spend,mid-range,Mout,79339,
CAT_P03,Special occasion,premium,De Zuidkant,79125,
CAT_P03,Special occasion,premium,Bistro Rombaux,78759,
CAT_P02,A moderate spend,mid-range,La Baratte,75807,
CAT_P03,Special occasion,premium,Bistro Le Nord,78743,
CAT_P03,Special occasion,premium,Dell'arte,65899,
CAT_P03,Special occasion,premium,Goffin,79095,
CAT_P03,Special occasion,premium,Arborescence,78230,
CAT_P02,A moderate spend,mid-range,Chocolat,65850,
CAT_P03,Special occasion,premium,Ma Passion,79046,
CAT_P03,Special occasion,premium,Klost’r,79392,
CAT_P04,Spare no expense,luxury,Sans Cravate,78738,
CAT_P03,Special occasion,premium,Franco Belge,78888,
CAT_P02,A moderate spend,mid-range,l'Apropos,78687,
CAT_P03,Special occasion,premium,Teasers & Orange District,79017,
CAT_P04,Spare no expense,luxury,Zet'Joe by Geert Van Hecke,78777,
CAT_P03,Special occasion,premium,Refter,79350,
CAT_P03,Special occasion,premium,Tanuki,78728,
CAT_P04,Spare no expense,luxury,Bruut,78900,
CAT_P02,A moderate spend,mid-range,Promessa,65802,
CAT_P03,Special occasion,premium,De Mangerie,78724,
CAT_P03,Special occasion,premium,Bistro 't Verschil,78935,
CAT_P02,A moderate spend,mid-range,Assiette Blanche,78721,
CAT_P03,Special occasion,premium,Brasserie Grand Cru,78880,
CAT_P03,Special occasion,premium,Goesepitte 43,78775,
CAT_P03,Special occasion,premium,Le Mystique,79165,
CAT_P03,Special occasion,premium,L'aperovino,79436,
CAT_P03,Special occasion,premium,L.E.S.S.,79343,
CAT_P02,A moderate spend,mid-range,CRKL,79420,
CAT_P03,Special occasion,premium,Atelier Tête Pressée,78690,
CAT_P03,Special occasion,premium,Scherp,65684,
CAT_P02,A moderate spend,mid-range,Locàle by Kok au Vin,79337,
CAT_P02,A moderate spend,mid-range,Tou.Gou,78776,
CAT_P02,A moderate spend,mid-range,Landgoed Rijckholt,65851,
CAT_P03,Special occasion,premium,Blueness,65923,
CAT_P03,Special occasion,premium,¡Toma!,79347,
CAT_P04,Spare no expense,luxury,Pure C,65970,
CAT_P03,Special occasion,premium,Bistro J.E.T.T.,78859,
CAT_P04,Spare no expense,luxury,AIRrepublic,65895,
CAT_P02,A moderate spend,mid-range,Enoteca,78952,
CAT_P03,Special occasion,premium,L'Écailler,78794,
CAT_P03,Special occasion,premium,Pikaar,65959,
CAT_P03,Special occasion,premium,Morille,65548,
CAT_P02,A moderate spend,mid-range,Folies Gourmandes,79169,
CAT_P02,A moderate spend,mid-range,Nulle Part Ailleurs,79113,
CAT_P03,Special occasion,premium,Mardaga,79035,
CAT_P03,Special occasion,premium,Au Moriane,79296,
CAT_P02,A moderate spend,mid-range,Le Bistrot d'en Face,78912,
CAT_P02,A moderate spend,mid-range,Bistro n' Home,78953,
CAT_P02,A moderate spend,mid-range,Riva,78909,
CAT_P03,Special occasion,premium,Val d'Auge,77357,
CAT_P02,A moderate spend,mid-range,Cantine Copine,78811,
CAT_P02,A moderate spend,mid-range,La Cuisine de Yannick,79117,
CAT_P03,Special occasion,premium,Auberge de Herborist,78646,
CAT_P03,Special occasion,premium,Bar Bulot,79400,
CAT_P02,A moderate spend,mid-range,Al Piccolo Mondo,79315,
CAT_P03,Special occasion,premium,Floris,79096,
CAT_P02,A moderate spend,mid-range,Bassud,78877,
CAT_P03,Special occasion,premium,Hof aan Zee,65484,
CAT_P03,Special occasion,premium,Modest,78919,
CAT_P03,Special occasion,premium,Rozó,78242,
CAT_P01,On a budget,affordable,la cantinetta,79135,
CAT_P03,Special occasion,premium,Rantrée,65596,
CAT_P04,Spare no expense,luxury,Slagmolen,78786,
CAT_P02,A moderate spend,mid-range,Le Cabochon,79073,
CAT_P02,A moderate spend,mid-range,Hofstede de Blaak,65858,
CAT_P03,Special occasion,premium,La nouvelle Auberge,65678,
CAT_P03,Special occasion,premium,Más Brasa,78871,
CAT_P02,A moderate spend,mid-range,Boo Raan,79147,
CAT_P04,Spare no expense,luxury,"Cuines,33",78671,
CAT_P02,A moderate spend,mid-range,Blanco,79308,
CAT_P03,Special occasion,premium,Brasserie Fiston,78645,
CAT_P03,Special occasion,premium,Gellius,78872,
CAT_P02,A moderate spend,mid-range,De Kruier,78921,
CAT_P03,Special occasion,premium,Escabèche,79033,
CAT_P03,Special occasion,premium,Dah Makan,79075,
CAT_P04,Spare no expense,luxury,'t Kantientje,78703,
CAT_P03,Special occasion,premium,Il Trionfo,79411,
CAT_P03,Special occasion,premium,Tablàvins,78647,
CAT_P03,Special occasion,premium,Esmeralda,78816,
CAT_P02,A moderate spend,mid-range,Cuisine & Nous,79414,
CAT_P04,Spare no expense,luxury,Château Neercanne,65673,
CAT_P02,A moderate spend,mid-range,L'Auberge de Neercanne,65709,
CAT_P01,On a budget,affordable,Balsamique,75610,
CAT_P04,Spare no expense,luxury,Ralf Berendsen,78682,
CAT_P04,Spare no expense,luxury,Monarh,65713,
CAT_P03,Special occasion,premium,Arden,79193,
CAT_P03,Special occasion,premium,Bistrôt Le Ciel,79355,
CAT_P02,A moderate spend,mid-range,Prix de Rome,65530,
CAT_P03,Special occasion,premium,Héliport Brasserie,79168,
CAT_P02,A moderate spend,mid-range,'t Streefkerkse Huis,65844,
CAT_P03,Special occasion,premium,Hof Ter Doest,79000,
CAT_P03,Special occasion,premium,Cristó,67787,
CAT_P02,A moderate spend,mid-range,Robertissimo,78948,
CAT_P04,Spare no expense,luxury,Le Restaurant du Cerisier,75880,
CAT_P02,A moderate spend,mid-range,Bonheur Simple,78782,
CAT_P02,A moderate spend,mid-range,Le Braque,76559,
CAT_P03,Special occasion,premium,Pureté,76610,
CAT_P03,Special occasion,premium,Caillou,79088,
CAT_P02,A moderate spend,mid-range,abCd,79194,
CAT_P02,A moderate spend,mid-range,Magnific,78812,
CAT_P03,Special occasion,premium,La Villa des Bégards,78835,
CAT_P02,A moderate spend,mid-range,Rouge Barre,77008,
CAT_P04,Spare no expense,luxury,Sel Gris,78932,
CAT_P02,A moderate spend,mid-range,Bloempot,77355,
CAT_P02,A moderate spend,mid-range,Spencer's,65694,
CAT_P04,Spare no expense,luxury,La Table - Hôtel Clarance,77396,
CAT_P02,A moderate spend,mid-range,Suzanne,78220,
CAT_P02,A moderate spend,mid-range,De Houtloods,65774,
CAT_P03,Special occasion,premium,Vista,65677,
CAT_P02,A moderate spend,mid-range,Sébastopol,75742,
CAT_P02,A moderate spend,mid-range,Danyel,65693,
CAT_P03,Special occasion,premium,Au Coin des Bons Enfants,65495,
CAT_P03,Special occasion,premium,Bristol,78746,
CAT_P02,A moderate spend,mid-range,Les Coudes sur la Table,79167,
CAT_P04,Spare no expense,luxury,Bartholomeus,78681,
CAT_P02,A moderate spend,mid-range,Brasserij Kok Verhoeven,65834,
CAT_P03,Special occasion,premium,Fifty-Five,65671,
CAT_P03,Special occasion,premium,Zout & Citroen,65921,
CAT_P04,Spare no expense,luxury,Tout à Fait,65637,
CAT_P03,Special occasion,premium,Stad 10,79394,
CAT_P03,Special occasion,premium,L'Air de Rien,79010,
CAT_P03,Special occasion,premium,La Strada,79311,
CAT_P02,A moderate spend,mid-range,L'Echappée Belle,78689,
CAT_P02,A moderate spend,mid-range,''O'',65703,
CAT_P01,On a budget,affordable,Tabkeaw,65683,
CAT_P03,Special occasion,premium,Mediterraneo,65719,
CAT_P02,A moderate spend,mid-range,Fleur de Sel,79282,
CAT_P04,Spare no expense,luxury,Beluga Loves You,65654,
CAT_P03,Special occasion,premium,Studio,65968,
CAT_P02,A moderate spend,mid-range,Onglet,65514,
CAT_P02,A moderate spend,mid-range,Harry's,65666,
CAT_P01,On a budget,affordable,Umami by Han,65734,
CAT_P03,Special occasion,premium,Les Toquées by Benoît Bernard,77204,
CAT_P04,Spare no expense,luxury,La Laiterie,77233,
CAT_P03,Special occasion,premium,Empreinte,78461,
CAT_P03,Special occasion,premium,Vanille,65753,
CAT_P02,A moderate spend,mid-range,SOlange,77163,
CAT_P02,A moderate spend,mid-range,Durbuy Ô,78906,
CAT_P03,Special occasion,premium,Eden,65492,
CAT_P03,Special occasion,premium,Njord,78739,
CAT_P02,A moderate spend,mid-range,La Table de Manon,79386,
CAT_P03,Special occasion,premium,La Bru'sserie,79215,
CAT_P02,A moderate spend,mid-range,Wagyu,78969,
CAT_P04,Spare no expense,luxury,Le Grand Verre,79076,
CAT_P02,A moderate spend,mid-range,Clos des Récollets,79218,
CAT_P02,A moderate spend,mid-range,L'Atelier Cuisine,79187,
CAT_P03,Special occasion,premium,Un Max de Goût,79288,
CAT_P03,Special occasion,premium,Sophie et Nicolas,79158,
CAT_P02,A moderate spend,mid-range,Ferme des 4 saisons,79116,
CAT_P03,Special occasion,premium,Amuzee,79087,
CAT_P02,A moderate spend,mid-range,Félicie,76856,
CAT_P02,A moderate spend,mid-range,Gaar,65520,
CAT_P04,Spare no expense,luxury,De Treeswijkhoeve,65536,
CAT_P03,Special occasion,premium,L'Essentiel,77730,
CAT_P03,Special occasion,premium,Mezger,65617,
CAT_P02,A moderate spend,mid-range,Osteria Cellini,79214,
CAT_P02,A moderate spend,mid-range,La Fleurie,65721,
CAT_P03,Special occasion,premium,Auberge du Forgeron,76348,
CAT_P02,A moderate spend,mid-range,Le Baragoû,79267,
CAT_P03,Special occasion,premium,Griffioen,78694,
CAT_P03,Special occasion,premium,Het Badpaviljoen,65659,
CAT_P02,A moderate spend,mid-range,Bistrot Blaise,78984,
CAT_P03,Special occasion,premium,Didier Galet,79249,
CAT_P02,A moderate spend,mid-range,L'Incontournable,79015,
CAT_P03,Special occasion,premium,Hostellerie Vivendum,79227,
CAT_P02,A moderate spend,mid-range,Kasteel Elsloo,65849,
CAT_P02,A moderate spend,mid-range,La Marmite de Pierrot,77364,
CAT_P02,A moderate spend,mid-range,La Gloriette,79231,
CAT_P03,Special occasion,premium,Cousteau,78666,
CAT_P03,Special occasion,premium,Alma,65483,
CAT_P02,A moderate spend,mid-range,Alma Bodega,65563,
CAT_P03,Special occasion,premium,Merlesse,79283,
CAT_P02,A moderate spend,mid-range,L'Ôthentique,78755,
CAT_P02,A moderate spend,mid-range,Kok Sur Mer,79077,
CAT_P03,Special occasion,premium,Het Weeshuys,65788,
CAT_P01,On a budget,affordable,La Paix,76104,
CAT_P03,Special occasion,premium,De Steenen Haene,79032,
CAT_P02,A moderate spend,mid-range,Les 4 Saisons,78873,
CAT_P03,Special occasion,premium,Les Pieds dans le Plat,79388,
CAT_P03,Special occasion,premium,DOYY,65531,
CAT_P01,On a budget,affordable,Bacon,79203,
CAT_P02,A moderate spend,mid-range,De Kruidenmolen,79319,
CAT_P02,A moderate spend,mid-range,Bistro Sophie,65620,
CAT_P03,Special occasion,premium,Les Salons,66214,
CAT_P01,On a budget,affordable,Umami by Han,65877,
CAT_P02,A moderate spend,mid-range,Plassendale,79138,
CAT_P03,Special occasion,premium,Mei Wah,65560,
CAT_P03,Special occasion,premium,Wiesen,65743,
CAT_P02,A moderate spend,mid-range,Pasta e vino,65559,
CAT_P03,Special occasion,premium,Le Cor de Chasse,78865,
CAT_P02,A moderate spend,mid-range,De Lindeboom New Style,65724,
CAT_P03,Special occasion,premium,Découverte,79020,
CAT_P02,A moderate spend,mid-range,Zuid by Adrian Zarzo,65782,
CAT_P02,A moderate spend,mid-range,Goyvaerts,65500,
CAT_P04,Spare no expense,luxury,Zarzo,65744,
CAT_P02,A moderate spend,mid-range,Klei,79432,
CAT_P03,Special occasion,premium,Vane,65809,
CAT_P03,Special occasion,premium,De Luytervelde,65785,
CAT_P03,Special occasion,premium,L'Espérance,79341,
CAT_P03,Special occasion,premium,Markt XI,79316,
CAT_P04,Spare no expense,luxury,Willem Hiele,79372,
CAT_P03,Special occasion,premium,Casanova,79202,
CAT_P02,A moderate spend,mid-range,L'inizio,78982,
CAT_P03,Special occasion,premium,Hoeve De Bies,79027,
CAT_P02,A moderate spend,mid-range,l'Epicurien,78968,
CAT_P04,Spare no expense,luxury,Tribeca,65675,
CAT_P02,A moderate spend,mid-range,Quatre Bras,65806,
CAT_P03,Special occasion,premium,Ambrozijn,75335,
CAT_P03,Special occasion,premium,Nature,76416,
CAT_P03,Special occasion,premium,Marrees,65482,
CAT_P02,A moderate spend,mid-range,Bienvenue,78810,
CAT_P01,On a budget,affordable,Bistrot RG,77174,
CAT_P02,A moderate spend,mid-range,Royal H.-Bonhomme,79166,
CAT_P02,A moderate spend,mid-range,Le Contemporain,75837,
CAT_P04,Spare no expense,luxury,Brut172,65474,
CAT_P02,A moderate spend,mid-range,Plat préféré,79258,
CAT_P03,Special occasion,premium,OH30,65600,
CAT_P03,Special occasion,premium,Flavours,65599,
CAT_P03,Special occasion,premium,Lafarques,79060,
CAT_P02,A moderate spend,mid-range,Père et Mère,79109,
CAT_P03,Special occasion,premium,Notarishuys,78628,
CAT_P03,Special occasion,premium,De Koetsier,65513,
CAT_P02,A moderate spend,mid-range,Le Moulin,78658,
CAT_P02,A moderate spend,mid-range,Les Fines Gueules,79159,
CAT_P02,A moderate spend,mid-range,Le Barathym,79154,
CAT_P03,Special occasion,premium,Puur,65635,
CAT_P02,A moderate spend,mid-range,Le Jardin des Senteurs,78942,
CAT_P04,Spare no expense,luxury,Hostellerie St-Nicolas,79236,
CAT_P03,Special occasion,premium,Storm,78749,
CAT_P02,A moderate spend,mid-range,La Chapellerie,79124,
CAT_P03,Special occasion,premium,Aan Sjuuteeänjd,65592,
CAT_P02,A moderate spend,mid-range,Brasserie David,79364,
CAT_P03,Special occasion,premium,Atelier,65776,
CAT_P03,Special occasion,premium,Bistro Mathilda,78857,
CAT_P02,A moderate spend,mid-range,Frenchette,78633,
CAT_P02,A moderate spend,mid-range,Maison Demarcq,77897,
CAT_P03,Special occasion,premium,DeliCees,65676,
CAT_P04,Spare no expense,luxury,De Lindehof,65936,
CAT_P03,Special occasion,premium,Noble Kitchen,65919,
CAT_P02,A moderate spend,mid-range,Diverso,65780,
CAT_P02,A moderate spend,mid-range,Herberg Stadt Stevenswaert,65712,
CAT_P01,On a budget,affordable,Au Dos de la Cuillère,79332,
CAT_P04,Spare no expense,luxury,Julemont,65698,
CAT_P02,A moderate spend,mid-range,In de Zon,79299,
CAT_P03,Special occasion,premium,De Ertepeller,65615,
CAT_P02,A moderate spend,mid-range,De Beleving,65601,
CAT_P02,A moderate spend,mid-range,Le Coin des Saveurs,78828,
CAT_P02,A moderate spend,mid-range,Air Accueil,77590,
CAT_P03,Special occasion,premium,Vigor,65463,
CAT_P02,A moderate spend,mid-range,La Barrière de Transinne,78858,
CAT_P02,A moderate spend,mid-range,Pluriel,79427,
CAT_P02,A moderate spend,mid-range,La Croustade,78684,
CAT_P02,A moderate spend,mid-range,L'Épicurieux,75945,
CAT_P03,Special occasion,premium,Hendrik van Maurick,75162,
CAT_P03,Special occasion,premium,Infini,65611,
CAT_P04,Spare no expense,luxury,Da Vinci,65668,
CAT_P03,Special occasion,premium,Vinke,78986,
CAT_P04,Spare no expense,luxury,De Leuf,65742,
CAT_P03,Special occasion,premium,Kasteel Ter Worm,65670,
CAT_P03,Special occasion,premium,Manoir de Lébioles,78867,
CAT_P02,A moderate spend,mid-range,Hof van Herstal,65733,
