,image_id,expensiveness_category
1814,2298643,premium
1815,5522135,premium
1816,5522116,premium
1817,5522112,premium
1818,5522128,premium
1819,5321034,mid-range
1820,5321047,mid-range
1821,5321051,mid-range
1822,4861192,premium
1824,4861215,premium
1826,4861189,premium
1828,4861210,premium
1830,4861131,premium
1832,4861172,premium
1834,4861175,premium
1836,4861126,premium
1838,4861122,premium
1840,4861229,premium
1842,2200802,premium
1844,2190907,premium
1846,2128745,premium
1848,1877584,premium
1850,2298393,premium
1852,2293024,premium
1854,1985041,premium
1856,1877661,premium
1858,1877655,premium
1860,3165880,premium
1861,3165879,premium
1862,3165882,premium
1863,3165874,premium
1864,5483385,premium
1865,3164299,luxury
1867,3164305,luxury
1869,3164298,luxury
1871,3164301,luxury
1873,3164189,luxury
1875,3164188,luxury
1877,3164297,luxury
1879,3164304,luxury
1881,3164296,luxury
1883,3164303,luxury
1885,3164184,luxury
1887,3164186,luxury
1889,2686486,mid-range
1890,2644130,mid-range
1891,2683822,mid-range
1892,2235958,mid-range
1893,2158227,mid-range
1894,2228024,mid-range
1895,2637096,mid-range
1896,2694413,mid-range
1897,1887890,premium
1898,1887864,premium
1899,1955273,premium
1900,1955266,premium
1901,1955270,premium
1902,5343937,mid-range
1904,5343958,mid-range
1906,5343955,mid-range
1908,5343940,mid-range
1910,5343973,mid-range
1912,5612171,mid-range
1913,5612177,mid-range
1914,5612150,mid-range
1915,5612140,mid-range
1916,5612162,mid-range
1917,5612190,mid-range
1918,2163426,premium
1919,2092695,premium
1920,2271311,premium
1921,2236175,premium
1922,2122336,premium
1923,2047761,premium
1924,2141238,premium
1925,2167536,premium
1926,4765151,mid-range
1927,4765128,mid-range
1928,4765097,mid-range
1929,4765124,mid-range
1930,4765103,mid-range
1931,4765169,mid-range
1932,4765100,mid-range
1933,1872050,luxury
1935,1872018,luxury
1937,1872015,luxury
1939,1872014,luxury
1941,1872016,luxury
1943,1872020,luxury
1945,1872017,luxury
1947,1872019,luxury
1949,1872021,luxury
1951,1872023,luxury
1953,4477859,premium
1954,4477862,premium
1955,4477895,premium
1956,1957291,premium
1957,1957288,premium
1958,1957289,premium
1959,1957366,premium
1960,1957370,premium
1961,1957369,premium
1962,4082288,luxury
1964,4082300,luxury
1966,4082315,luxury
1968,2206417,premium
1969,2198843,premium
1970,2243545,premium
1971,2278974,premium
1972,2691539,premium
1973,2166901,premium
1974,2098406,premium
1975,2684480,premium
1976,2636864,premium
1977,2144455,premium
1978,2174420,premium
1979,2124052,premium
1980,2203631,premium
1981,2288718,premium
1982,2260471,premium
1983,2214398,premium
1984,2694348,premium
1985,4710023,premium
1986,4069840,premium
1987,4811756,premium
1988,4065420,premium
1989,4069819,premium
1990,4065442,premium
1991,4065438,premium
1992,4065402,premium
1993,4065406,premium
1994,4813684,mid-range
1995,4813719,mid-range
1996,4813680,mid-range
1997,4813741,mid-range
1998,4813734,mid-range
1999,4813677,mid-range
2000,4813712,mid-range
2001,4813707,mid-range
2002,4514965,premium
2004,4514902,premium
2006,4514938,premium
2008,4514906,premium
2010,1957563,premium
2012,4514924,premium
2014,2049692,premium
2016,2257802,premium
2018,2255644,premium
2020,2175661,premium
2022,2297187,premium
2023,2134995,premium
2024,2120938,premium
2025,2285589,premium
2026,1889670,premium
2027,5560256,premium
2028,5560324,premium
2029,5560372,premium
2030,5560265,premium
2031,5560401,premium
2032,5560349,premium
2033,5560305,premium
2034,5560345,premium
2035,5560275,premium
2036,5560379,premium
2037,4852929,premium
2038,4852895,premium
2039,4852966,premium
2040,4852970,premium
2041,4852938,premium
2042,4852950,premium
2043,1955739,mid-range
2044,1955734,mid-range
2045,2211624,premium
2047,2285680,premium
2049,2216394,premium
2051,2269698,premium
2053,2159619,premium
2055,4150604,premium
2057,4150622,premium
2059,1908611,premium
2061,1908610,premium
2063,4150607,premium
2065,5319458,premium
2066,5319412,premium
2067,5319474,premium
2068,5319438,premium
2069,5319428,premium
2070,5319419,premium
2071,5319490,premium
2072,5319495,premium
2073,1871221,premium
2074,1871227,premium
2075,1871224,premium
2076,1871223,premium
2077,1955742,premium
2078,4687166,premium
2080,4687175,premium
2082,2145706,premium
2084,2184801,premium
2086,2117360,premium
2088,2251757,premium
2090,2151915,premium
2092,2172374,premium
2094,2269561,premium
2096,2048054,premium
2098,2259118,premium
2100,2137418,premium
2102,2049543,premium
2104,2155243,premium
2106,2242404,premium
2108,4512493,premium
2109,4512454,premium
2110,4512511,premium
2111,4512382,premium
2112,4512448,premium
2113,4512386,premium
2114,4512409,premium
2115,4512547,premium
2116,4512487,premium
2117,4512419,premium
2118,4512523,premium
2119,4464066,premium
2120,4464063,premium
2121,4464082,premium
2122,4464100,premium
2123,2122682,premium
2124,2247457,premium
2125,2134602,premium
2126,2236425,premium
2127,2196959,premium
2128,2219106,mid-range
2129,2185065,mid-range
2130,1985040,mid-range
2131,4520052,luxury
2132,4520043,luxury
2133,4520018,luxury
2134,4519991,luxury
2135,2179658,luxury
2136,4519996,luxury
2137,4520013,luxury
2138,4520036,luxury
2139,2687496,luxury
2140,4520089,luxury
2141,4520033,luxury
2142,2101759,luxury
2143,2642104,mid-range
2144,2236258,mid-range
2145,2140182,mid-range
2146,2687492,mid-range
2147,2261161,mid-range
2148,2644186,mid-range
2149,2191057,mid-range
2150,2200273,mid-range
2151,2196876,mid-range
2152,2686066,mid-range
2153,5598157,premium
2154,5598152,premium
2155,5598220,premium
2156,5598143,premium
2157,5598210,premium
2158,5598182,premium
2159,5598191,premium
2160,5598138,premium
2161,5598202,premium
2162,5536346,luxury
2164,5536382,luxury
2166,5536432,luxury
2168,5536360,luxury
2170,5536355,luxury
2172,1957564,luxury
2174,1957562,luxury
2176,1957560,luxury
2178,1957561,luxury
2180,1957645,luxury
2182,1957641,luxury
2184,1957650,luxury
2186,2022317,premium
2188,2022311,premium
2190,2022314,premium
2192,2022313,premium
2194,2050324,premium
2195,2147069,premium
2196,3165976,premium
2197,3165973,premium
2198,2684509,premium
2199,3165972,premium
2200,2699910,premium
2201,2637512,premium
2202,1922711,mid-range
2203,1922712,mid-range
2204,1922718,mid-range
2205,5306864,premium
2206,5306867,premium
2207,5306900,premium
2208,4478206,luxury
2209,4478146,luxury
2210,5337679,luxury
2211,4478178,luxury
2212,4478095,luxury
2213,4478167,luxury
2214,4478109,luxury
2215,5337639,luxury
2216,5337634,luxury
2217,4478130,luxury
2218,4478101,luxury
2219,5337668,luxury
2220,4478202,luxury
2221,5337644,luxury
2222,4078812,premium
2223,2265883,premium
2224,4078803,premium
2225,2211993,premium
2226,2218429,premium
2227,5337230,premium
2228,1995300,premium
2229,5337214,premium
2230,5337199,premium
2231,5337182,premium
2232,5337211,premium
2233,5337172,premium
2234,1995361,premium
2235,1914674,mid-range
2236,1914675,mid-range
2237,1914678,mid-range
2238,1914671,mid-range
2239,4971846,mid-range
2240,4971851,mid-range
2241,4971864,mid-range
2242,2181088,premium
2243,4072833,affordable
2244,4072837,affordable
2245,5485037,affordable
2246,4072818,affordable
2247,2142136,affordable
2248,2122771,affordable
2249,2102097,affordable
2250,2166106,mid-range
2251,2147445,mid-range
2252,2180893,mid-range
2253,5536170,premium
2255,5536163,premium
2257,5536160,premium
2259,5536187,premium
2261,1956422,mid-range
2262,1992567,premium
2263,1992496,premium
2264,1992502,premium
2265,1992504,premium
2266,1992505,premium
2267,1992495,premium
2268,1992574,premium
2269,1992497,premium
2270,2228271,mid-range
2271,1914260,mid-range
2272,2184688,mid-range
2273,1914262,mid-range
2274,2299304,mid-range
2275,2094079,affordable
2276,2262541,affordable
2277,2646532,affordable
2278,2092123,affordable
2279,2088337,affordable
2280,2171518,affordable
2281,2262404,affordable
2282,2277045,affordable
2283,2279812,affordable
2284,2094548,affordable
2285,2122557,affordable
2286,2093232,affordable
2287,2106901,affordable
2288,2287952,affordable
2289,2156007,affordable
2290,2225436,premium
2291,2184583,premium
2292,2685857,premium
2293,2273487,premium
2294,2291142,premium
2295,2158897,premium
2296,2094770,premium
2297,2637492,premium
2298,2132566,premium
2299,5606805,mid-range
2300,5606821,mid-range
2301,5606829,mid-range
2302,5606800,mid-range
2303,5606848,mid-range
2304,5606795,mid-range
2305,5606835,mid-range
2306,2143404,premium
2308,2115334,premium
2310,2169047,premium
2312,2700262,premium
2314,2639442,premium
2316,2125763,premium
2318,1872046,premium
2319,1872053,premium
2320,2283916,premium
2321,1872044,premium
2322,1872045,premium
2323,2296764,premium
2324,2106174,premium
2325,2637811,premium
2326,2636828,premium
2327,2637188,premium
2328,1874749,mid-range
2329,1874746,mid-range
2330,1874748,mid-range
2331,1874624,mid-range
2332,5307270,mid-range
2333,1874621,mid-range
2334,5307279,mid-range
2335,1874622,mid-range
2336,2141168,premium
2338,2268392,premium
2340,2696165,premium
2342,2193848,premium
2344,2122475,premium
2346,2641807,premium
2348,2260288,premium
2350,1994992,mid-range
2352,2122624,mid-range
2354,2150853,mid-range
2356,1994991,mid-range
2358,2188834,mid-range
2360,5492255,luxury
2362,5492288,luxury
2364,5492251,luxury
2366,5492268,luxury
2368,5492273,luxury
2370,5493996,premium
2371,5494031,premium
2372,5494015,premium
2373,5494011,premium
2374,2105744,luxury
2375,2691417,luxury
2376,2202529,luxury
2377,2051437,luxury
2378,2638675,luxury
2379,2162153,luxury
2380,2295490,luxury
2381,2294882,luxury
2382,4469055,premium
2383,4469076,premium
2384,4469059,premium
2385,4469073,premium
2386,2090262,premium
2388,2638015,premium
2390,2181084,premium
2392,2141442,premium
2394,2124994,premium
2396,2222154,premium
2398,2295433,premium
2400,2693135,premium
2402,4478576,luxury
2403,4478467,luxury
2404,4478503,luxury
2405,4478476,luxury
2406,4478515,luxury
2407,4478561,luxury
2408,1871661,luxury
2409,4478535,luxury
2410,1871664,luxury
2411,4478558,luxury
2412,5507858,luxury
2413,5507867,luxury
2414,1914599,luxury
2415,1914601,luxury
2416,1914603,luxury
2417,1914596,luxury
2418,1914600,luxury
2419,1914595,luxury
2420,5537718,mid-range
2422,5537731,mid-range
2424,5555748,mid-range
2426,5537707,mid-range
2428,5537698,mid-range
2430,5537693,mid-range
2432,5537688,mid-range
2434,5537753,mid-range
2436,5537766,mid-range
2438,5537737,mid-range
2440,4766465,mid-range
2442,4766398,mid-range
2444,4766420,mid-range
2446,4766372,mid-range
2448,4766438,mid-range
2450,4766403,mid-range
2452,4766412,mid-range
2454,4766456,mid-range
2456,4766474,mid-range
2458,4766375,mid-range
2460,2276633,premium
2462,2248499,premium
2464,2186051,premium
2466,2182544,premium
2468,2221508,premium
2470,2149672,premium
2472,2689392,premium
2474,2090812,premium
2476,2123193,premium
2478,2161436,premium
2480,2194189,premium
2482,2127494,premium
2484,2263771,premium
2486,2685111,premium
2488,4468727,mid-range
2490,4468708,mid-range
2492,4468744,mid-range
2494,4910131,mid-range
2496,4910120,mid-range
2498,4468723,mid-range
2500,1955200,premium
2501,1873241,luxury
2502,1873134,luxury
2503,1873459,luxury
2504,1873244,luxury
2505,1873458,luxury
2506,1872348,luxury
2507,2201662,luxury
2508,2033500,luxury
2509,4545674,mid-range
2510,4545660,mid-range
2511,4545697,mid-range
2512,4545670,mid-range
2513,4545640,mid-range
2514,4545643,mid-range
2515,4545667,mid-range
2516,4545663,mid-range
2517,4545688,mid-range
2518,1994917,premium
2519,2690858,premium
2520,2151605,premium
2521,2241854,premium
2522,2218528,premium
2523,2157711,premium
2524,2637838,premium
2525,2156740,premium
2526,1956881,premium
2527,2209316,luxury
2528,2122275,luxury
2529,2173568,luxury
2530,2158089,luxury
2531,4533295,premium
2533,4533274,premium
2535,4533292,premium
2537,4533256,premium
2539,4533319,premium
2541,1985012,affordable
2543,1985014,affordable
2545,1985015,affordable
2547,1985037,affordable
2549,1985038,affordable
2551,5555449,premium
2552,5555440,premium
2553,4074407,mid-range
2554,4074335,mid-range
2555,4074361,mid-range
2556,2636387,mid-range
2557,4074269,mid-range
2558,4074229,mid-range
2559,4074251,mid-range
2560,4074342,mid-range
2561,4074347,mid-range
2562,4074403,mid-range
2563,1909912,premium
2564,1909910,premium
2565,1909987,premium
2566,1909908,premium
2567,1909909,premium
2568,2286855,luxury
2569,5018082,luxury
2570,1869144,luxury
2571,5018028,luxury
2572,1869149,luxury
2573,1869142,luxury
2574,1869140,luxury
2575,1869176,luxury
2576,5018025,luxury
2577,1869145,luxury
2578,5018059,luxury
2579,5018033,luxury
2580,5018052,luxury
2581,1869175,luxury
2582,5018064,luxury
2583,5018079,luxury
2584,5018099,luxury
2585,5303139,mid-range
2586,5303214,mid-range
2587,5303222,mid-range
2588,5303208,mid-range
2589,5303193,mid-range
2590,5303173,mid-range
2591,5303246,mid-range
2592,5303128,mid-range
2593,5303168,mid-range
2594,5303149,mid-range
2595,5303164,mid-range
2596,5303236,mid-range
2597,5303263,mid-range
2598,4558554,premium
2599,4558536,premium
2600,4558526,premium
2601,4508502,mid-range
2603,4508511,mid-range
2605,2217579,mid-range
2606,1956734,mid-range
2607,2153655,mid-range
2608,2187191,mid-range
2609,2185304,mid-range
2610,2297936,mid-range
2611,1956809,mid-range
2612,1956807,mid-range
2613,2638077,mid-range
2614,4052166,premium
2615,4052129,premium
2616,2170431,premium
2617,4052125,premium
2618,2190369,premium
2619,4052107,premium
2620,4052143,premium
2621,2298009,premium
2622,4052150,premium
2623,2685563,premium
2624,2690385,premium
2625,4052111,premium
2626,2051757,premium
2627,2643559,premium
2628,2219318,premium
2629,4052161,premium
2630,2688001,premium
2631,2273078,premium
2632,4915012,premium
2634,4915031,premium
2636,2698500,premium
2637,2638258,premium
2638,2296273,premium
2639,2641613,premium
2640,2182684,premium
2641,2207944,premium
2642,1914265,premium
2643,1914259,premium
2644,5495973,luxury
2645,2168517,luxury
2646,5495940,luxury
2647,5495954,luxury
2648,2094714,luxury
2649,5495937,luxury
2650,5496020,luxury
2651,5495962,luxury
2652,5549028,mid-range
2654,5548975,mid-range
2656,5548979,mid-range
2658,5549084,mid-range
2660,5548969,mid-range
2662,5549010,mid-range
2664,5549053,mid-range
2666,5549037,mid-range
2668,5549020,mid-range
2670,4474566,premium
2671,4474452,premium
2672,4474489,premium
2673,4474471,premium
2674,4474561,premium
2675,4474476,premium
2676,4474524,premium
2677,4474510,premium
2678,4474550,premium
2679,4474462,premium
2680,4474457,premium
2681,4474543,premium
2682,4474449,premium
2683,5497876,premium
2684,5497180,premium
2685,5497656,premium
2686,5497806,premium
2687,5497785,premium
2688,5497751,premium
2689,5497761,premium
2690,5497822,premium
2691,5497832,premium
2692,5497862,premium
2693,5498144,premium
2694,2203456,mid-range
2695,2291401,mid-range
2696,2249227,mid-range
2697,2284451,mid-range
2698,2107156,mid-range
2699,2171075,mid-range
2700,2171456,mid-range
2701,2126337,mid-range
2702,1995295,luxury
2703,1995297,luxury
2704,1995255,luxury
2705,1995257,luxury
2706,1995259,luxury
2707,2169816,mid-range
2708,2260874,mid-range
2709,2139816,mid-range
2710,2699446,mid-range
2711,2276967,mid-range
2712,1878856,mid-range
2714,4406038,premium
2716,4406034,premium
2718,4406099,premium
2720,4406019,premium
2722,4406087,premium
2724,4406016,premium
2726,4406074,premium
2728,1995062,mid-range
2729,2175107,mid-range
2730,1995058,mid-range
2731,2266561,mid-range
2732,2185298,mid-range
2733,4044447,mid-range
2734,1995061,mid-range
2735,2645577,mid-range
2736,2148821,mid-range
2737,2098867,affordable
2738,2700948,affordable
2739,2210123,affordable
2740,2266488,affordable
2741,2114183,affordable
2742,2107680,affordable
2743,2247824,affordable
2744,2105418,affordable
2745,1957644,affordable
2746,4463571,mid-range
2748,4463500,mid-range
2750,4463523,mid-range
2752,4463479,mid-range
2754,4463577,mid-range
2756,4463529,mid-range
2758,4463626,mid-range
2760,4463488,mid-range
2762,4463535,mid-range
2764,4463608,mid-range
2766,5558644,premium
2768,5558690,premium
2770,5558574,premium
2772,5558738,premium
2774,5558579,premium
2776,5558679,premium
2778,5558662,premium
2780,5558611,premium
2782,5558652,premium
2784,5558602,premium
2786,5558585,premium
2788,5558593,premium
2790,5558761,premium
2792,5558638,premium
2794,5558673,premium
2796,5558700,premium
2798,5558708,premium
2800,5558725,premium
2802,5558747,premium
2804,5558626,premium
2806,5558618,premium
2808,1914537,premium
2809,1914602,premium
2810,1914594,premium
2811,1914597,premium
2812,5602622,premium
2814,5602612,premium
2816,5602632,premium
2818,5602647,premium
2820,5602659,premium
2822,5602617,premium
2824,5602671,premium
